"genome_id","data_source","contig_length","dtr_length","genes_viral","genes_plasmid","genes_microbial","genes_unknown","biome1","biome2","biome3","gca_name"
"DTR_031646","IMG/M",2501,132,1,0,0,5,"Aquatic","Marine","Neritic zone","GCA_004203115.1"
"DTR_032012","IMG/M",9139,79,1,0,0,13,"Host-Associated","Invertebrates","NA",NULL
"DTR_032032","IMG/M",4542,22,2,0,0,10,"Aquatic","Freshwater","Lentic",NULL
"DTR_032039","IMG/M",2152,58,1,0,0,0,"Aquatic","Freshwater","Lentic",NULL
"DTR_032066","IMG/M",6925,81,2,0,0,11,"Engineered","Wastewater","Nutrient removal",NULL
"DTR_032304","IMG/M",18525,91,7,0,0,19,"Aquatic","Marine","Intertidal zone",NULL
"DTR_032547","IMG/M",12581,68,3,0,0,23,"Aquatic","Freshwater","Lentic",NULL
"DTR_032594","IMG/M",2261,98,1,0,0,5,"Aquatic","Freshwater","Lentic",NULL
"DTR_032855","IMG/M",9305,78,2,0,0,1,"Aquatic","Marine","Intertidal zone",NULL
"DTR_032909","IMG/M",2152,58,1,0,0,0,"Aquatic","Freshwater","Lentic",NULL
"DTR_033248","IMG/M",15975,97,3,0,0,14,"Aquatic","Freshwater","Lentic",NULL
"DTR_033258","IMG/M",8475,84,1,0,0,11,"Aquatic","Marine","Intertidal zone",NULL
"DTR_033283","IMG/M",4974,740,1,0,0,9,"Aquatic","Freshwater","Lentic",NULL
"DTR_033284","IMG/M",4311,73,1,0,0,8,"Aquatic","Freshwater","Lentic",NULL
"DTR_033310","IMG/M",5347,101,4,0,0,2,"Aquatic","Marine","Intertidal zone","GCA_003502185.1"
"DTR_033379","IMG/M",15642,50,7,0,0,19,"Aquatic","Freshwater","Lentic",NULL
"DTR_033380","IMG/M",15027,41,7,0,0,16,"Aquatic","Freshwater","Lentic","GCA_002609965.1"
"DTR_033385","IMG/M",4251,66,1,0,0,8,"Aquatic","Freshwater","Lentic",NULL
"DTR_033431","IMG/M",10199,49,2,1,0,9,"Host-Associated","Mammals","Digestive system",NULL
"DTR_033434","IMG/M",7973,49,0,0,0,8,"Host-Associated","Mammals","Digestive system",NULL
"DTR_033439","IMG/M",5785,49,2,0,0,5,"Host-Associated","Mammals","Digestive system",NULL
"DTR_034007","IMG/M",2241,76,1,0,0,4,"Aquatic","Freshwater","Lentic",NULL
"DTR_034013","IMG/M",18535,101,7,0,0,20,"Aquatic","Marine","Intertidal zone",NULL
"DTR_034014","IMG/M",15940,93,12,0,0,11,"Aquatic","Marine","Intertidal zone",NULL
"DTR_034282","IMG/M",11686,1701,11,0,0,5,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_034800","IMG/M",7529,26,2,1,1,5,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_034976","IMG/M",10113,56,2,1,0,5,"Aquatic","Freshwater","Lentic",NULL
"DTR_035370","IMG/M",15613,82,4,0,0,30,"Aquatic","Freshwater","Lentic",NULL
"DTR_035859","IMG/M",7379,56,5,0,0,10,"Aquatic","Freshwater","Groundwater",NULL
"DTR_036000","IMG/M",4525,40,1,0,0,7,"Aquatic","Marine","Neritic zone",NULL
"DTR_036001","IMG/M",4437,44,1,0,0,8,"Aquatic","Marine","Neritic zone",NULL
"DTR_036358","IMG/M",14773,48,6,0,0,16,"Aquatic","Freshwater","Lentic",NULL
"DTR_036545","IMG/M",18671,40,5,0,0,22,"Terrestrial","Soil","Loam",NULL
"DTR_036663","IMG/M",14817,39,4,0,0,13,"Aquatic","Freshwater","Sediment",NULL
"DTR_036784","IMG/M",10181,52,3,0,0,20,"Aquatic","Freshwater","Sediment",NULL
"DTR_036807","IMG/M",7502,54,1,0,0,9,"Aquatic","Freshwater","Sediment",NULL
"DTR_036851","IMG/M",10740,58,5,0,1,20,"Aquatic","Freshwater","Sediment",NULL
"DTR_036889","IMG/M",11285,44,1,0,0,9,"Aquatic","Freshwater","Sediment",NULL
"DTR_037147","IMG/M",10280,51,1,0,0,12,"Aquatic","Freshwater","Sediment",NULL
"DTR_037153","IMG/M",10316,59,4,0,0,20,"Aquatic","Freshwater","Sediment",NULL
"DTR_037154","IMG/M",10188,59,3,0,0,19,"Aquatic","Freshwater","Sediment",NULL
"DTR_037208","IMG/M",10725,60,3,0,0,20,"Aquatic","Freshwater","Sediment",NULL
"DTR_037210","IMG/M",7851,60,2,0,0,8,"Aquatic","Freshwater","Sediment",NULL
"DTR_037433","IMG/M",14817,39,4,0,0,13,"Aquatic","Freshwater","Sediment",NULL
"DTR_037476","IMG/M",15254,52,7,0,0,12,"Aquatic","Freshwater","Groundwater","GCA_003692095.1"
"DTR_037477","IMG/M",10797,56,5,0,0,9,"Aquatic","Freshwater","Groundwater",NULL
"DTR_037478","IMG/M",10756,56,5,0,0,13,"Aquatic","Freshwater","Groundwater",NULL
"DTR_037480","IMG/M",9331,40,2,0,0,12,"Aquatic","Freshwater","Groundwater",NULL
"DTR_037642","IMG/M",10197,48,4,0,0,20,"Aquatic","Freshwater","Sediment",NULL
"DTR_037665","IMG/M",10189,60,3,0,0,20,"Aquatic","Freshwater","Sediment",NULL
"DTR_037686","IMG/M",10209,60,4,0,0,20,"Aquatic","Freshwater","Sediment",NULL
"DTR_037813","IMG/M",14851,60,8,0,0,13,"Aquatic","Freshwater","Lentic","GCA_002609965.1"
"DTR_037911","IMG/M",2160,38,1,0,0,1,"Aquatic","Freshwater","Pond",NULL
"DTR_038017","IMG/M",10189,40,4,0,0,20,"Aquatic","Freshwater","Sediment",NULL
"DTR_038117","IMG/M",7379,56,5,0,0,10,"Aquatic","Freshwater","Groundwater",NULL
"DTR_038334","IMG/M",9295,110,2,0,0,18,"Aquatic","Marine","NA",NULL
"DTR_038706","IMG/M",11255,118,4,0,0,11,"Engineered","Bioreactor","NA",NULL
"DTR_038948","IMG/M",2763,34,2,0,0,3,"Aquatic","Marine","NA",NULL
"DTR_039101","IMG/M",13641,120,1,0,0,19,"Aquatic","Freshwater","Lentic",NULL
"DTR_039230","IMG/M",10167,110,2,1,0,6,"Aquatic","Freshwater","Lentic",NULL
"DTR_039261","IMG/M",10147,90,2,1,0,6,"Aquatic","Freshwater","Lentic",NULL
"DTR_039280","IMG/M",14032,80,5,0,0,15,"Aquatic","Freshwater","Lentic",NULL
"DTR_039715","IMG/M",10147,90,2,1,0,5,"Aquatic","Freshwater","Lentic",NULL
"DTR_039776","IMG/M",6093,100,1,0,0,9,"Aquatic","Freshwater","Lentic",NULL
"DTR_039864","IMG/M",19205,70,5,0,0,16,"Aquatic","Freshwater","Lentic",NULL
"DTR_039866","IMG/M",11620,100,1,0,0,13,"Aquatic","Freshwater","Lentic",NULL
"DTR_039985","IMG/M",5181,99,1,0,0,8,"Aquatic","Marine","Oceanic",NULL
"DTR_039989","IMG/M",4176,99,0,0,0,9,"Aquatic","Marine","Oceanic",NULL
"DTR_040214","IMG/M",8055,98,1,0,0,9,"Aquatic","NA","NA",NULL
"DTR_040224","IMG/M",7987,30,1,0,0,9,"Aquatic","NA","NA",NULL
"DTR_040416","IMG/M",7193,120,1,0,0,7,"Engineered","Lab enrichment","Defined media",NULL
"DTR_040583","IMG/M",9765,50,1,0,0,18,"Engineered","Lab enrichment","Defined media",NULL
"DTR_040812","IMG/M",2424,120,1,0,0,2,"Terrestrial","Soil","Loam",NULL
"DTR_041215","IMG/M",5323,101,1,0,0,2,"Aquatic","Freshwater","Groundwater",NULL
"DTR_041412","IMG/M",9765,50,1,0,0,18,"Engineered","Lab enrichment","Defined media",NULL
"DTR_041562","IMG/M",7470,121,1,0,0,18,"Aquatic","Marine","Oceanic",NULL
"DTR_041605","IMG/M",9322,74,1,0,0,19,"Aquatic","Marine","Oceanic",NULL
"DTR_041635","IMG/M",6946,121,2,0,0,10,"Aquatic","Marine","Oceanic",NULL
"DTR_042739","IMG/M",17519,90,6,0,0,16,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_042758","IMG/M",15796,123,5,0,0,20,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_042835","IMG/M",6214,121,1,0,0,10,"Aquatic","Thermal springs","Hot (42-90C)",NULL
"DTR_042850","IMG/M",12491,121,2,1,0,24,"Aquatic","Thermal springs","Hot (42-90C)",NULL
"DTR_042914","IMG/M",19053,123,6,0,2,19,"Engineered","Bioremediation","Tetrachloroethylene and derivatives",NULL
"DTR_042920","IMG/M",11983,123,3,1,0,20,"Engineered","Bioremediation","Tetrachloroethylene and derivatives",NULL
"DTR_043315","IMG/M",19529,49,7,1,0,23,"Terrestrial","Soil","Loam",NULL
"DTR_043668","IMG/M",19764,90,7,0,0,20,"Terrestrial","Soil","Loam",NULL
"DTR_043702","IMG/M",14683,110,4,0,0,14,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_043877","IMG/M",17577,77,10,0,0,12,"Terrestrial","Soil","Loam",NULL
"DTR_044086","IMG/M",3616,30,0,0,0,6,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_044182","IMG/M",17519,60,5,0,1,18,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_044310","IMG/M",17410,100,3,0,0,22,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_044313","IMG/M",5851,43,1,0,0,8,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_044581","IMG/M",2942,65,0,0,0,1,"Aquatic","Marine","Oceanic",NULL
"DTR_044595","IMG/M",9562,50,1,0,0,15,"Aquatic","Marine","Oceanic",NULL
"DTR_044631","IMG/M",2735,80,1,0,0,0,"Aquatic","Marine","Oceanic",NULL
"DTR_044716","IMG/M",19157,127,6,0,1,19,"Engineered","Bioremediation","Tetrachloroethylene and derivatives",NULL
"DTR_044973","IMG/M",2447,35,2,0,0,2,"Aquatic","Marine","Oceanic",NULL
"DTR_045938","IMG/M",2248,120,1,0,0,4,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_046162","IMG/M",11811,30,4,0,1,10,"Host-Associated","Mammals","Gastrointestinal tract",NULL
"DTR_046310","IMG/M",18457,90,8,0,0,14,"Terrestrial","Soil","Loam",NULL
"DTR_046476","IMG/M",16870,30,5,1,0,22,"Terrestrial","Soil","Loam",NULL
"DTR_046979","IMG/M",14804,110,4,0,0,15,"Aquatic","Freshwater","Lentic",NULL
"DTR_047003","IMG/M",4314,90,1,0,0,9,"Aquatic","Freshwater","Lentic",NULL
"DTR_047208","IMG/M",9983,100,1,0,0,15,"Terrestrial","Soil","NA",NULL
"DTR_047302","IMG/M",16479,120,6,0,0,20,"Aquatic","Freshwater","Lentic",NULL
"DTR_047303","IMG/M",15775,110,7,0,0,20,"Aquatic","Freshwater","Lentic",NULL
"DTR_047321","IMG/M",8059,110,1,0,0,11,"Aquatic","Freshwater","Lentic",NULL
"DTR_047387","IMG/M",4583,100,0,0,0,15,"Aquatic","Freshwater","Lentic",NULL
"DTR_047551","IMG/M",16469,110,6,0,0,20,"Aquatic","Freshwater","Lentic",NULL
"DTR_047552","IMG/M",15611,120,5,0,0,24,"Aquatic","Freshwater","Lentic","GCA_002609965.1"
"DTR_047557","IMG/M",12034,80,3,0,1,23,"Aquatic","Freshwater","Lentic",NULL
"DTR_047628","IMG/M",4583,100,0,0,0,15,"Aquatic","Freshwater","Lentic",NULL
"DTR_047634","IMG/M",4291,100,1,0,0,10,"Aquatic","Freshwater","Lentic",NULL
"DTR_047641","IMG/M",3784,110,1,0,0,1,"Aquatic","Freshwater","Lentic",NULL
"DTR_047766","IMG/M",17688,90,9,0,0,24,"Aquatic","Freshwater","Lentic",NULL
"DTR_047769","IMG/M",16163,120,9,0,0,17,"Aquatic","Freshwater","Lentic","GCA_002609965.1"
"DTR_047770","IMG/M",15608,120,7,0,0,18,"Aquatic","Freshwater","Lentic",NULL
"DTR_047773","IMG/M",12903,120,4,0,1,19,"Aquatic","Freshwater","Lentic",NULL
"DTR_047782","IMG/M",9432,90,2,0,1,15,"Aquatic","Freshwater","Lentic",NULL
"DTR_048271","IMG/M",16190,120,1,0,0,21,"Terrestrial","Soil","NA",NULL
"DTR_048514","IMG/M",4353,120,0,0,0,8,"Terrestrial","Soil","NA",NULL
"DTR_048536","IMG/M",2809,120,2,0,1,1,"Terrestrial","Soil","NA",NULL
"DTR_048653","IMG/M",17343,120,2,1,0,20,"Terrestrial","Soil","Loam",NULL
"DTR_048661","IMG/M",4337,106,1,0,0,3,"Terrestrial","Soil","Loam",NULL
"DTR_048810","IMG/M",13371,110,1,0,0,25,"Terrestrial","Soil","NA",NULL
"DTR_048913","IMG/M",2838,120,1,0,0,2,"Terrestrial","Soil","NA",NULL
"DTR_048938","IMG/M",2149,120,1,0,0,2,"Terrestrial","Soil","NA",NULL
"DTR_049077","IMG/M",16525,100,1,0,0,28,"Terrestrial","Soil","NA",NULL
"DTR_049181","IMG/M",11338,60,2,0,0,16,"Terrestrial","Soil","Loam",NULL
"DTR_049439","IMG/M",10059,77,2,0,0,17,"Terrestrial","Soil","Loam",NULL
"DTR_050134","IMG/M",15690,121,5,0,0,13,"Aquatic","Thermal springs","Hot (42-90C)",NULL
"DTR_050151","IMG/M",13169,121,3,0,0,16,"Aquatic","Thermal springs","Hot (42-90C)",NULL
"DTR_050165","IMG/M",11789,121,1,0,0,11,"Aquatic","Thermal springs","Hot (42-90C)",NULL
"DTR_050196","IMG/M",9035,121,1,0,0,11,"Aquatic","Thermal springs","Hot (42-90C)",NULL
"DTR_050220","IMG/M",7107,121,1,0,0,4,"Aquatic","Thermal springs","Hot (42-90C)",NULL
"DTR_050530","IMG/M",12429,120,1,0,0,22,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_050650","IMG/M",9970,60,1,0,0,13,"Aquatic","Freshwater","Lentic",NULL
"DTR_050673","IMG/M",2221,56,1,0,0,4,"Aquatic","Freshwater","Lentic",NULL
"DTR_050692","IMG/M",4817,40,1,0,0,9,"Aquatic","Freshwater","Lentic",NULL
"DTR_050693","IMG/M",4334,70,1,0,0,7,"Aquatic","Freshwater","Lentic",NULL
"DTR_050695","IMG/M",3947,120,1,0,0,2,"Aquatic","Freshwater","Lentic",NULL
"DTR_050713","IMG/M",15625,120,3,0,0,20,"Aquatic","Freshwater","Lentic",NULL
"DTR_050753","IMG/M",15063,80,5,0,0,17,"Aquatic","Freshwater","Lentic","GCA_002609965.1"
"DTR_050754","IMG/M",6998,100,3,0,0,10,"Aquatic","Freshwater","Lentic",NULL
"DTR_050899","IMG/M",9550,50,2,0,0,10,"Aquatic","Marine","Coastal",NULL
"DTR_051020","IMG/M",11404,120,1,0,0,23,"Aquatic","Marine","Coastal",NULL
"DTR_051022","IMG/M",9600,100,1,0,0,11,"Aquatic","Marine","Coastal",NULL
"DTR_051142","IMG/M",15221,100,6,0,0,17,"Aquatic","Marine","Coastal",NULL
"DTR_051147","IMG/M",11384,100,1,0,0,24,"Aquatic","Marine","Coastal",NULL
"DTR_051162","IMG/M",4610,100,2,0,0,9,"Aquatic","Marine","Coastal","GCA_003544655.1"
"DTR_051202","IMG/M",2054,106,1,0,0,2,"Aquatic","Marine","Coastal",NULL
"DTR_051276","IMG/M",5203,80,1,0,0,9,"Aquatic","Marine","Oceanic",NULL
"DTR_051464","IMG/M",15221,100,6,0,0,17,"Aquatic","Marine","Coastal",NULL
"DTR_051470","IMG/M",9530,30,1,0,0,11,"Aquatic","Marine","Coastal",NULL
"DTR_051479","IMG/M",4617,49,1,0,0,12,"Aquatic","Marine","Coastal","GCA_004203715.1"
"DTR_051480","IMG/M",4610,100,2,0,0,10,"Aquatic","Marine","Coastal","GCA_003544655.1"
"DTR_051511","IMG/M",2054,106,1,0,0,2,"Aquatic","Marine","Coastal",NULL
"DTR_051662","IMG/M",16721,50,2,0,1,22,"Terrestrial","Soil","NA",NULL
"DTR_051787","IMG/M",2367,110,1,0,0,2,"Terrestrial","Soil","Loam",NULL
"DTR_051860","IMG/M",10101,70,1,0,0,13,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_052055","IMG/M",16054,60,1,0,0,32,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_052059","IMG/M",15355,30,1,0,0,27,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_052098","IMG/M",3712,60,0,0,0,7,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_052274","IMG/M",7680,71,1,0,0,11,"Aquatic","Non-marine saline","Saline",NULL
"DTR_052832","IMG/M",15110,100,8,0,0,18,"Aquatic","Freshwater","Lentic",NULL
"DTR_052833","IMG/M",14933,21,6,0,0,13,"Aquatic","Freshwater","Lentic",NULL
"DTR_052842","IMG/M",9229,110,2,0,0,6,"Aquatic","Freshwater","Lentic",NULL
"DTR_052848","IMG/M",8110,120,1,0,0,12,"Aquatic","Freshwater","Lentic",NULL
"DTR_052854","IMG/M",7483,110,0,0,0,10,"Aquatic","Freshwater","Lentic",NULL
"DTR_053052","IMG/M",12388,77,2,0,0,23,"Aquatic","Marine","Oceanic",NULL
"DTR_053123","IMG/M",10829,136,1,0,0,14,"Engineered","Wastewater","Nutrient removal",NULL
"DTR_053137","IMG/M",15404,21,2,1,0,13,"Engineered","Wastewater","Nutrient removal",NULL
"DTR_053165","IMG/M",13154,80,3,0,0,21,"Engineered","Wastewater","Nutrient removal",NULL
"DTR_053234","IMG/M",10321,110,2,0,0,16,"Terrestrial","Soil","Loam",NULL
"DTR_053375","IMG/M",18768,100,7,0,0,26,"Terrestrial","Soil","Loam",NULL
"DTR_053381","IMG/M",10756,120,1,0,0,17,"Terrestrial","Soil","Loam",NULL
"DTR_053382","IMG/M",10647,110,2,0,0,13,"Terrestrial","Soil","Loam",NULL
"DTR_053383","IMG/M",10511,70,2,0,0,12,"Terrestrial","Soil","Loam",NULL
"DTR_053577","IMG/M",17543,99,7,0,0,23,"Aquatic","Freshwater","Lake",NULL
"DTR_053579","IMG/M",16429,76,5,0,0,24,"Aquatic","Freshwater","Lake",NULL
"DTR_053580","IMG/M",15554,99,6,0,0,17,"Aquatic","Freshwater","Lake","GCA_003341215.1"
"DTR_053582","IMG/M",14183,99,7,0,0,15,"Aquatic","Freshwater","Lake","GCA_002609965.1"
"DTR_053584","IMG/M",13365,99,2,0,1,21,"Aquatic","Freshwater","Lake",NULL
"DTR_053585","IMG/M",12438,47,1,0,0,14,"Aquatic","Freshwater","Lake",NULL
"DTR_053605","IMG/M",8609,99,2,0,0,10,"Aquatic","Freshwater","Lake",NULL
"DTR_053636","IMG/M",6584,48,2,0,0,6,"Aquatic","Freshwater","Lake",NULL
"DTR_053719","IMG/M",4325,99,1,0,0,7,"Aquatic","Freshwater","Lake",NULL
"DTR_053827","IMG/M",14969,70,1,0,0,28,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054041","IMG/M",15657,70,6,0,0,19,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054042","IMG/M",15428,100,3,0,0,16,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054080","IMG/M",3758,30,1,0,0,5,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054153","IMG/M",15000,40,1,0,0,27,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054155","IMG/M",13335,40,7,0,1,10,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054169","IMG/M",5029,30,0,0,0,8,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054314","IMG/M",2436,24,1,0,0,1,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054391","IMG/M",6939,40,1,0,0,9,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054414","IMG/M",3616,30,0,0,0,7,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_054568","IMG/M",6573,77,1,0,0,5,"Aquatic","Freshwater","Lotic",NULL
"DTR_055025","IMG/M",11121,110,3,0,0,17,"Aquatic","Non-marine saline","Saline",NULL
"DTR_055026","IMG/M",11051,60,2,0,0,15,"Aquatic","Non-marine saline","Saline",NULL
"DTR_055730","IMG/M",8320,113,2,0,0,9,"Aquatic","Non-marine saline","Saline",NULL
"DTR_055760","IMG/M",3129,120,1,0,0,8,"Aquatic","Non-marine saline","Saline",NULL
"DTR_055805","IMG/M",10111,90,4,0,0,13,"Aquatic","Non-marine saline","Saline",NULL
"DTR_055812","IMG/M",7677,80,2,1,0,10,"Aquatic","Non-marine saline","Saline",NULL
"DTR_055819","IMG/M",6588,92,1,0,0,8,"Aquatic","Non-marine saline","Saline",NULL
"DTR_055822","IMG/M",6468,80,1,0,0,10,"Aquatic","Non-marine saline","Saline",NULL
"DTR_055933","IMG/M",9064,30,2,0,0,18,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056024","IMG/M",14565,110,5,0,0,19,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056025","IMG/M",12855,100,3,0,0,23,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056028","IMG/M",12531,120,3,0,0,22,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056032","IMG/M",8320,113,2,0,0,9,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056084","IMG/M",8307,100,2,0,0,8,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056343","IMG/M",11131,120,3,0,0,17,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056436","IMG/M",9849,50,5,0,0,9,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056529","IMG/M",11847,120,3,0,0,16,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056532","IMG/M",10847,120,3,0,0,14,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056616","IMG/M",12526,120,4,0,0,18,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056730","IMG/M",11754,80,4,0,1,17,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056735","IMG/M",7854,80,3,0,0,8,"Aquatic","Non-marine saline","Saline",NULL
"DTR_056838","IMG/M",7219,90,2,0,0,5,"Aquatic","Marine","NA",NULL
"DTR_056901","IMG/M",5876,98,1,0,0,9,"Terrestrial","Soil","Wetlands","GCA_000901315.1"
"DTR_057887","IMG/M",4202,100,1,0,0,6,"Engineered","Wastewater","Nutrient removal",NULL
"DTR_058474","IMG/M",8434,120,2,0,0,16,"Aquatic","Marine","Coastal",NULL
"DTR_058483","IMG/M",4451,100,1,0,0,9,"Aquatic","Marine","Coastal",NULL
"DTR_058525","IMG/M",4391,40,1,0,0,10,"Aquatic","Marine","Coastal",NULL
"DTR_058566","IMG/M",15407,30,4,0,0,24,"Terrestrial","Soil","Loam",NULL
"DTR_058579","IMG/M",4138,120,1,0,0,1,"Terrestrial","Soil","Loam","GCA_000901855.1"
"DTR_058636","IMG/M",9207,120,1,0,0,11,"Aquatic","Marine","Coastal",NULL
"DTR_058649","IMG/M",5857,109,0,0,0,8,"Aquatic","Marine","Coastal",NULL
"DTR_058686","IMG/M",15915,120,9,0,1,12,"Aquatic","Marine","Coastal",NULL
"DTR_058689","IMG/M",9031,27,1,0,0,19,"Aquatic","Marine","Coastal",NULL
"DTR_058693","IMG/M",7299,80,1,0,0,11,"Aquatic","Marine","Coastal",NULL
"DTR_058949","IMG/M",7285,30,1,0,0,9,"Aquatic","Marine","Coastal",NULL
"DTR_059037","IMG/M",5229,120,1,0,0,9,"Engineered","Lab synthesis","NA","GCA_003865495.1"
"DTR_059337","IMG/M",8511,30,1,0,0,7,"Terrestrial","Soil","NA",NULL
"DTR_059340","IMG/M",7686,30,1,0,0,12,"Terrestrial","Soil","NA",NULL
"DTR_059513","IMG/M",4919,30,0,0,0,9,"Aquatic","Sediment","NA",NULL
"DTR_060284","IMG/M",4919,30,0,0,0,9,"Aquatic","Sediment","NA",NULL
"DTR_060646","IMG/M",3925,100,0,0,0,1,"Aquatic","Freshwater","Lentic",NULL
"DTR_061267","IMG/M",4271,26,1,0,0,2,"Aquatic","Freshwater","Lentic",NULL
"DTR_061360","IMG/M",3151,70,1,0,0,4,"Aquatic","Sediment","NA",NULL
"DTR_061411","IMG/M",17517,120,1,0,0,30,"Terrestrial","Soil","Loam",NULL
"DTR_061468","IMG/M",2133,94,1,0,0,1,"Aquatic","Marine","NA",NULL
"DTR_061480","IMG/M",9199,100,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_061481","IMG/M",7504,120,1,0,0,6,"Aquatic","Marine","NA",NULL
"DTR_061612","IMG/M",7919,40,1,0,0,13,"Terrestrial","Soil","Loam",NULL
"DTR_061718","IMG/M",15878,90,2,0,0,28,"Host-Associated","Plants","Endosphere",NULL
"DTR_061785","IMG/M",16465,36,4,0,0,24,"Engineered","Bioremediation","Thiocyanate",NULL
"DTR_061888","IMG/M",16465,36,4,0,0,25,"Engineered","Bioremediation","Thiocyanate",NULL
"DTR_062250","IMG/M",9198,100,2,0,0,10,"Aquatic","Marine","NA",NULL
"DTR_062406","IMG/M",9209,110,2,0,0,11,"Aquatic","Marine","NA",NULL
"DTR_062443","IMG/M",5081,120,0,0,0,10,"Host-Associated","Plants","Endosphere",NULL
"DTR_062603","IMG/M",18065,127,3,0,0,17,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_062663","IMG/M",7199,119,3,0,0,14,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_062735","IMG/M",4150,127,0,0,0,6,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_062824","IMG/M",3192,127,0,0,0,4,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_062833","IMG/M",3133,126,1,0,0,6,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_063188","IMG/M",17924,99,6,0,0,9,"Host-Associated","Human","Oral","GCA_002625205.1"
"DTR_063234","IMG/M",13599,80,9,0,0,12,"Host-Associated","Human","Oral","GCA_004773905.1"
"DTR_063966","IMG/M",7962,365,1,0,0,11,"Host-Associated","Human","Oral",NULL
"DTR_063996","IMG/M",14314,99,5,0,0,14,"Host-Associated","Human","Oral",NULL
"DTR_064073","IMG/M",2789,130,2,0,0,2,"Aquatic","Marine","Oceanic","GCA_003505455.1"
"DTR_065076","IMG/M",8977,99,3,0,0,13,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_065077","IMG/M",3002,99,0,0,0,3,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_065367","IMG/M",2992,90,1,0,0,1,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_065385","IMG/M",2249,120,1,0,0,4,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_065438","IMG/M",18025,110,3,0,0,21,"Terrestrial","Deep subsurface","NA",NULL
"DTR_065439","IMG/M",17403,83,2,0,0,22,"Terrestrial","Deep subsurface","NA",NULL
"DTR_065477","IMG/M",4381,30,1,0,0,10,"Aquatic","Marine","Coastal",NULL
"DTR_065480","IMG/M",4044,120,2,0,0,7,"Aquatic","Marine","Coastal",NULL
"DTR_065538","IMG/M",16958,100,8,0,0,22,"Terrestrial","Deep subsurface","NA",NULL
"DTR_065601","IMG/M",9044,40,1,0,0,18,"Aquatic","Marine","Coastal",NULL
"DTR_065606","IMG/M",8391,120,1,0,0,11,"Aquatic","Marine","Coastal",NULL
"DTR_065639","IMG/M",4293,110,1,0,0,8,"Aquatic","Marine","Coastal",NULL
"DTR_065738","IMG/M",8356,80,3,0,0,13,"Host-Associated","Human","Oral",NULL
"DTR_065944","IMG/M",13502,123,1,0,0,18,"Aquatic","Marine","Oceanic",NULL
"DTR_065945","IMG/M",12859,38,2,0,0,22,"Aquatic","Marine","Oceanic",NULL
"DTR_065946","IMG/M",12658,123,2,1,0,23,"Aquatic","Marine","Oceanic",NULL
"DTR_065947","IMG/M",12450,123,2,0,1,19,"Aquatic","Marine","Oceanic",NULL
"DTR_065948","IMG/M",12242,123,3,1,0,20,"Aquatic","Marine","Oceanic",NULL
"DTR_065949","IMG/M",12215,123,2,0,0,18,"Aquatic","Marine","Oceanic",NULL
